Take the last letters of each words in "Kristen Herbert Benny El" and concatenate them.,The last letter of "Kristen" is "n".The last letter of "Herbert" is "t".The last letter of "Benny" is "y".The last letter of "El" is "l".So the final answer is "ntyl". Therefore the answer is "ntyl".
Take the last letters of each words in "Lupita Cyndi Kay Derrick" and concatenate them.,The last letter of "Lupita" is "a".The last letter of "Cyndi" is "i".The last letter of "Kay" is "y".The last letter of "Derrick" is "k".So the final answer would be "aiyk". Therefore the answer is "aiyk".
Take the last letters of each words in "Les Jun Noe Juliana" and concatenate them.,The last letter of "Les" is "s".The last letter of "Jun" is "n".The last letter of "Noe" is "e".The last letter of "Juliana" is "a".So the final answer is "snea". Therefore the answer is "snea".
Take the last letters of each words in "Elva Kari Shirley Gilberto" and concatenate them.,The last letter of "Elva" is "a".The last letter of "Kari" is "i".The last letter of "Shirley" is "y".The last letter of "Gilberto" is "o".So the final answer would be "aiyo". Therefore the answer is "aiyo".
Take the last letters of each words in "Nico Lorenzo Johanna Teresita" and concatenate them.,Nico: oLorenzo: oJohanna: aTeresita: aSo the final answer would be "ooaa." Therefore the answer is "ooaa."
Take the last letters of each words in "Mia Art Samantha Lety" and concatenate them.,The last letter of "Mia" is "a".The last letter of "Art" is "t".The last letter of "Samantha" is "a".The last letter of "Lety" is "y".So the final answer would be "atay". Therefore the answer is "atay".
Take the last letters of each words in "Ángel Carlton Sameer Martinez" and concatenate them.,The last letter of "Ángel" is "l".The last letter of "Carlton" is "n".The last letter of "Sameer" is "r".The last letter of "Martinez" is "z".Therefore the final answer is "lnrz". Therefore the answer is "lnrz".
Take the last letters of each words in "Jody Juan Rebekah Kaylee" and concatenate them.,The last letter of "Jody" is "y".The last letter of "Juan" is "n".The last letter of "Rebekah" is "h".The last letter of "Kaylee" is "e".So we would concatenate these letters to get "ynhe". Therefore the answer is "ynhe".
Take the last letters of each words in "Clark Jenn Diane Blair" and concatenate them.,The last letter of the first word is "k".The last letter of the second word is "n".The last letter of the third word is "e".The last letter of the fourth word is "r".Therefore the answer is "kner". Therefore the answer is "kner".
Take the last letters of each words in "Penny Harry Jessica Horacio" and concatenate them.,The last letter of "Penny" is "y".The last letter of "Harry" is "y".The last letter of "Jessica" is "a".The last letter of "Horacio" is "o".So the final answer is "yyao". Therefore the answer is "yyao".
Take the last letters of each words in "Nery Cindy Jess Chris" and concatenate them.,The last letter of "Nery" is "y".The last letter of "Cindy" is "y".The last letter of "Jess" is "s".The last letter of "Chris" is "s".So we can concatenate them and get "yyss". Therefore the answer is "yyss".
Take the last letters of each words in "Chantal Ines Valeria Francesca" and concatenate them.,The last letter of "Chantal" is "l".The last letter of "Ines" is "s".The last letter of "Valeria" is "a".The last letter of "Francesca" is "a".So the final answer would be "lsaa". Therefore the answer is "lsaa".
Take the last letters of each words in "Bj Rigo Nigel Christian" and concatenate them.,The last letter of "Bj" is "j".The last letter of "Rigo" is "o".The last letter of "Nigel" is "l".The last letter of "Christian" is "n".So the answer is "joln". Therefore the answer is "joln".
Take the last letters of each words in "Faustino Lamar Fransisco Rina" and concatenate them.,The last letter of "Faustino" is "o".The last letter of "Lamar" is "r".The last letter of "Fransisco" is "o".The last letter of "Rina" is "a".So the final answer would be "oroa". Therefore the answer is "oroa".
Take the last letters of each words in "Yamileth Dane Aron Dee" and concatenate them.,The last letter of "Yamileth" is "h".The last letter of "Dane" is "e".The last letter of "Aron" is "n".The last letter of "Dee" is "e".So the final answer would be "h-e-n-e". Therefore the answer is "hene".
Take the last letters of each words in "Paulo Tatyana Bernice Raúl" and concatenate them.,The last letter of "Paulo" is "o".The last letter of "Tatyana" is "a".The last letter of "Bernice" is "e".The last letter of "Raúl" is "l".So the final answer is "oael". Therefore the answer is "oael".
Take the last letters of each words in "Morgan Perla Joao Marta" and concatenate them.,The last letter of "Morgan" is "n".The last letter of "Perla" is "a".The last letter of "Joao" is "o".The last letter of "Marta" is "a".If we put all these letters together we get "n-a-o-a" which is not the answer. What did we do wrong?We forgot to put a space between each letter! If we put a space between each letter we get "n a o a" which is the correct answer. Therefore the answer is "n a o a".
Take the last letters of each words in "Lore Erasmo Louis David" and concatenate them.,The last letter of "Lore" is "e".The last letter of "Erasmo" is "o".The last letter of "Louis" is "s".The last letter of "David" is "d".So the final answer is "eosd". Therefore the answer is "eosd".
Take the last letters of each words in "Ari Jasmine Elliot Kendrick" and concatenate them.,The last letter of "Ari" is "i".The last letter of "Jasmine" is "e".The last letter of "Elliot" is "t".The last letter of "Kendrick" is "k".So the final answer would be "ietk". Therefore the answer is "ietk".
Take the last letters of each words in "Logan Ely Abbie Colleen" and concatenate them.,The last letter of "Logan" is "n".The last letter of "Ely" is "y".The last letter of "Abbie" is "e".The last letter of "Colleen" is "n".So the final answer is "nyen". Therefore the answer is "nyen".
Take the last letters of each words in "Denny Carlo Reinaldo Jessi" and concatenate them.,The last letter of "Denny" is "y".The last letter of "Carlo" is "o".The last letter of "Reinaldo" is "o".The last letter of "Jessi" is "i".So we have "y" + "o" + "o" + "i" = "yooi". Therefore the answer is "yooi".
Take the last letters of each words in "Ace Rosy Kimberly Jean" and concatenate them.,The last letter of "Ace" is "e".The last letter of "Rosy" is "y".The last letter of "Kimberly" is "y".The last letter of "Jean" is "n".So the final answer is "eyyn". Therefore the answer is "eyyn".
Take the last letters of each words in "Caroline Demetrius Fidel Solomon" and concatenate them.,The last letter of "Caroline" is "e".The last letter of "Demetrius" is "s".The last letter of "Fidel" is "l".The last letter of "Solomon" is "n".So we have "esln". Therefore the answer is "esln".
Take the last letters of each words in "Salma Pj Gladis Monica" and concatenate them.,The last letter of the first word is "a".The last letter of the second word is "j".The last letter of the third word is "s".The last letter of the fourth word is "a".Therefore the final answer is "ajsa". Therefore the answer is "ajsa".
Take the last letters of each words in "Debora Jayson Donna Sai" and concatenate them.,The last letter of "Debora" is "a".The last letter of "Jayson" is "n".The last letter of "Donna" is "a".The last letter of "Sai" is "i".So the final answer would be "anai". Therefore the answer is "anai".
Take the last letters of each words in "Darwin Colin Cj Abhishek" and concatenate them.,The last letter of "Darwin" is "n".The last letter of "Colin" is "n".The last letter of "Cj" is "j".The last letter of "Abhishek" is "k".So the final answer is "n n j k". Therefore the answer is "nnjk".
Take the last letters of each words in "Lizzy Juany Aisha Brenda" and concatenate them.,The last letter of "Lizzy" is "y".The last letter of "Juany" is "y".The last letter of "Aisha" is "a".The last letter of "Brenda" is "a".So the final answer is "yyaa". Therefore the answer is "yyaa".
Take the last letters of each words in "Alfonso Collin Amado Dick" and concatenate them.,The last letter of "Alfonso" is "o".The last letter of "Collin" is "n".The last letter of "Amado" is "o".The last letter of "Dick" is "k".So the final answer would be "onok". Therefore the answer is "onok".
Take the last letters of each words in "Yan Eunice Joseph Hugh" and concatenate them.,The last letter of "Yan" is "n".The last letter of "Eunice" is "e".The last letter of "Joseph" is "h".The last letter of "Hugh" is "h".So the final answer is "n-e-h-h". Therefore the answer is "nehh".
Take the last letters of each words in "Shannon Millie Rosemary Priyanka" and concatenate them.,The last letter of "Shannon" is "n".The last letter of "Millie" is "e".The last letter of "Rosemary" is "y".The last letter of "Priyanka" is "a".So the final answer is "neya". Therefore the answer is "neya".
Take the last letters of each words in "Sherry Ben Allison Anthony" and concatenate them.,The last letter of "Sherry" is "y".The last letter of "Ben" is "n".The last letter of "Allison" is "n".The last letter of "Anthony" is "y".So the final answer is "ynny". Therefore the answer is "ynny".
Take the last letters of each words in "Philip Antony Iris Alicia" and concatenate them.,The last letter of "Philip" is "p".The last letter of "Antony" is "y".The last letter of "Iris" is "s".The last letter of "Alicia" is "a".Therefore the final answer is "pysa". Therefore the answer is "pysa".
Take the last letters of each words in "Violeta Clay Janelle Mac" and concatenate them.,The last letter of "Violeta" is "a".The last letter of "Clay" is "y".The last letter of "Janelle" is "e".The last letter of "Mac" is "c".So the final answer would be "ayec". Therefore the answer is "ayec".
Take the last letters of each words in "Hank Janine Frankie Isa" and concatenate them.,The last letter of "Hank" is "k".The last letter of "Janine" is "e".The last letter of "Frankie" is "e".The last letter of "Isa" is "a".So the final answer is "keea". Therefore the answer is "keea".
Take the last letters of each words in "Diego Val Vincent Stacie" and concatenate them.,The last letter of "Diego" is "o".The last letter of "Val" is "l".The last letter of "Vincent" is "t".The last letter of "Stacie" is "e".So the final answer would be "o l t e". Therefore the answer is "olte".
Take the last letters of each words in "Kennedy Ginny Iliana Sky" and concatenate them.,The last letter of "Kennedy" is "y".The last letter of "Ginny" is "y".The last letter of "Iliana" is "a".The last letter of "Sky" is "y".So we would concatenate "yyay". Therefore the answer is "yyay".
Take the last letters of each words in "Tori Mariam Gaby Brayan" and concatenate them.,The last letter of "Tori" is "i".The last letter of "Mariam" is "m".The last letter of "Gaby" is "y".The last letter of "Brayan" is "n".So the final answer would be "imyn". Therefore the answer is "imyn".
Take the last letters of each words in "Dustin Luiz Rolando Connor" and concatenate them.,The last letter of "Dustin" is "n".The last letter of "Luiz" is "z".The last letter of "Rolando" is "o".The last letter of "Connor" is "r".So the final answer is "nzor". Therefore the answer is "nzor".
Take the last letters of each words in "Louise Mariano Laura Gerardo" and concatenate them.,The last letter of "Louise" is "e".The last letter of "Mariano" is "o".The last letter of "Laura" is "a".The last letter of "Gerardo" is "o".So the final answer is "eoao". Therefore the answer is "eoao".
Take the last letters of each words in "Cruz Wilber Marilu Malik" and concatenate them.,The last letter of "Cruz" is "z".The last letter of "Wilber" is "r".The last letter of "Marilu" is "u".The last letter of "Malik" is "k".Now we can put them all together. The answer is "zruk". Therefore the answer is "zruk".
Take the last letters of each words in "Laila Audrey Glenn Rhonda" and concatenate them.,The last letter of "Laila" is "a".The last letter of "Audrey" is "y".The last letter of "Glenn" is "n".The last letter of "Rhonda" is "a".So the final answer is "ayna". Therefore the answer is "ayna".
Take the last letters of each words in "Joyce Leroy Alyssa Maggie" and concatenate them.,The last letter of "Joyce" is "e".The last letter of "Leroy" is "y".The last letter of "Alyssa" is "a".The last letter of "Maggie" is "e".So the final answer is "eyae". Therefore the answer is "eyae".
Take the last letters of each words in "Jeremy Simone Alondra Wyatt" and concatenate them.,The last letter of the first word is "y".The last letter of the second word is "e".The last letter of the third word is "a".The last letter of the fourth word is "t".So the final answer is "yeat". Therefore the answer is "yeat".
Take the last letters of each words in "Marian Joanne Darrin Rohit" and concatenate them.,The last letter of "Marian" is "n".The last letter of "Joanne" is "e".The last letter of "Darrin" is "n".The last letter of "Rohit" is "t".So the final answer would be "nent". Therefore the answer is "nent".
Take the last letters of each words in "Salvador Sol Tyler Kareem" and concatenate them.,The last letter of "Salvador" is "r". The last letter of "Sol" is "l". The last letter of "Tyler" is "r". The last letter of "Kareem" is "m". So the final answer is "rlrm". Therefore the answer is "rlrm".
Take the last letters of each words in "Julio Sidney Aiden Shay" and concatenate them.,The last letter of "Julio" is "o".The last letter of "Sidney" is "y".The last letter of "Aiden" is "n".The last letter of "Shay" is "y".So the final answer would be "oyny". Therefore the answer is "oyny".
Take the last letters of each words in "Janice Shelly Arnulfo Nestor" and concatenate them.,The last letter of "Janice" is "e".The last letter of "Shelly" is "y".The last letter of "Arnulfo" is "o".The last letter of "Nestor" is "r".So the final answer is "eyor". Therefore the answer is "eyor".
Take the last letters of each words in "Antoine Javier Brett Stewart" and concatenate them.,The last letter of "Antoine" is "e".The last letter of "Javier" is "r".The last letter of "Brett" is "t".The last letter of "Stewart" is "t".So the final answer is "e r t t". Therefore the answer is "ertt".
Take the last letters of each words in "Bill Santos Roxy Randi" and concatenate them.,The last letter of "Bill" is "l".The last letter of "Santos" is "s".The last letter of "Roxy" is "y".The last letter of "Randi" is "i".So the final answer would be "lsyi". Therefore the answer is "lsyi".
Take the last letters of each words in "Lino Mariel Aditya Elisabeth" and concatenate them.,The last letter of "Lino" is "o".The last letter of "Mariel" is "l".The last letter of "Aditya" is "a".The last letter of "Elisabeth" is "h".So the final answer is "olah". Therefore the answer is "olah".
Take the last letters of each words in "Nichole Heriberto Darian Peter" and concatenate them.,The last letter of "Nichole" is "e".The last letter of "Heriberto" is "o".The last letter of "Darian" is "n".The last letter of "Peter" is "r".So the final answer would be "eo" + "nr" = "eonr". Therefore the answer is "eonr".
Take the last letters of each words in "Walter Mikayla Larry Ryan" and concatenate them.,The last letter of "Walter" is "r". The last letter of "Mikayla" is "a". The last letter of "Larry" is "y". The last letter of "Ryan" is "n". So the final answer is "r a y n". Therefore the answer is "r a y n".
Take the last letters of each words in "Annie Toño Sharon Delores" and concatenate them.,The last letter of "Annie" is "e".The last letter of "Toño" is "o".The last letter of "Sharon" is "n".The last letter of "Delores" is "s".So we would have "e" + "o" + "n" + "s" = "eons". Therefore the answer is "eons".
Take the last letters of each words in "Christina Edna Ileana Lynette" and concatenate them.,The last letter of "Christina" is "a".The last letter of "Edna" is "a".The last letter of "Ileana" is "a".The last letter of "Lynette" is "e".So the final answer is "aaae". Therefore the answer is "aaae".
Take the last letters of each words in "Noah Aubrey Cesar Eliana" and concatenate them.,The last letter of "Noah" is "h".The last letter of "Aubrey" is "y".The last letter of "Cesar" is "r".The last letter of "Eliana" is "a".So the final answer would be "hyra". Therefore the answer is "hyra".
Take the last letters of each words in "Dallas Uriel Brendan Julian" and concatenate them.,The last letter of "Dallas" is "s".The last letter of "Uriel" is "l".The last letter of "Brendan" is "n".The last letter of "Julian" is "n".So the final answer is "slnn". Therefore the answer is "slnn".
Take the last letters of each words in "Idalia Arnoldo Marla Duane" and concatenate them.,The last letter of "Idalia" is "a".The last letter of "Arnoldo" is "o".The last letter of "Marla" is "a".The last letter of "Duane" is "e".So the final answer would be "aoae". Therefore the answer is "aoae".
Take the last letters of each words in "Markus Kathryn Giovanna Kent" and concatenate them.,The last letter of "Markus" is "s". The last letter of "Kathryn" is "n". The last letter of "Giovanna" is "a". The last letter of "Kent" is "t". So the final answer would be "snat". Therefore the answer is "snat".
Take the last letters of each words in "Sophie Gregorio Avery Pooja" and concatenate them.,The last letter of "Sophie" is "e".The last letter of "Gregorio" is "o".The last letter of "Avery" is "y".The last letter of "Pooja" is "a".So the final answer would be "eoya". Therefore the answer is "eoya".
Take the last letters of each words in "Corey Elvin Tino Melvin" and concatenate them.,The last letter of the first word is "y".The last letter of the second word is "n".The last letter of the third word is "o".The last letter of the fourth word is "n".So the final answer is "ynon". Therefore the answer is "ynon".
Take the last letters of each words in "Gee Joseluis Cory Stefanie" and concatenate them.,The last letter of the first word is "e".The last letter of the second word is "s".The last letter of the third word is "y".The last letter of the fourth word is "e".So the final answer is "esye". Therefore the answer is "esye".
Take the last letters of each words in "Hayden Maya Zack Roberto" and concatenate them.,The last letter of "Hayden" is "n".The last letter of "Maya" is "a".The last letter of "Zack" is "k".The last letter of "Roberto" is "o".So the final answer is "nako". Therefore the answer is "nako".
Take the last letters of each words in "Meg Andrey Gerard Lilia" and concatenate them.,The last letter of "Meg" is "g".The last letter of "Andrey" is "y".The last letter of "Gerard" is "d".The last letter of "Lilia" is "a".So the final answer is "gyda". Therefore the answer is "gyda".
Take the last letters of each words in "Jon Heath Reynaldo Catherine" and concatenate them.,The last letter of "Jon" is "n".The last letter of "Heath" is "h".The last letter of "Reynaldo" is "o".The last letter of "Catherine" is "e".So the final answer is "nhoe". Therefore the answer is "nhoe".
Take the last letters of each words in "Irvin Brittney Vince Lucas" and concatenate them.,The last letter of "Irvin" is "n".The last letter of "Brittney" is "y".The last letter of "Vince" is "e".The last letter of "Lucas" is "s".So the final answer is "nyes". Therefore the answer is "nyes".
Take the last letters of each words in "Angelica Tariq Ursula Nena" and concatenate them.,The last letter of "Angelica" is "a".The last letter of "Tariq" is "q".The last letter of "Ursula" is "a".The last letter of "Nena" is "a".So the final answer is "aqaa". Therefore the answer is "aqaa".
Take the last letters of each words in "Tiara Araceli Michaela Genaro" and concatenate them.,The last letter of "Tiara" is "a".The last letter of "Araceli" is "i".The last letter of "Michaela" is "a".The last letter of "Genaro" is "o".So the final answer would be "aiao". Therefore the answer is "aiao".
Take the last letters of each words in "Vicki Dwight Johnson Alexandra" and concatenate them.,The last letter of "Vicki" is "i".The last letter of "Dwight" is "t".The last letter of "Johnson" is "n".The last letter of "Alexandra" is "a".So the final answer is "itna". Therefore the answer is "itna".
Take the last letters of each words in "Sunny Trisha Paul Guy" and concatenate them.,The last letter of the first word is "y".The last letter of the second word is "a".The last letter of the third word is "l".The last letter of the fourth word is "y".So the final answer is "yaly". Therefore the answer is "yaly".
Take the last letters of each words in "Adrian Marlon Karla Florence" and concatenate them.,The last letter of "Adrian" is "n".The last letter of "Marlon" is "n".The last letter of "Karla" is "a".The last letter of "Florence" is "e".So the final answer would be "nnae". Therefore the answer is "nnae".
Take the last letters of each words in "Hilario Magdalena Morris Patricio" and concatenate them.,The last letter of "Hilario" is "o".The last letter of "Magdalena" is "a".The last letter of "Morris" is "s".The last letter of "Patricio" is "o".So the final answer is "oaso". Therefore the answer is "oaso".
Take the last letters of each words in "Micaela Kevin Diamond Ty" and concatenate them.,The last letter of "Micaela" is "a".The last letter of "Kevin" is "n".The last letter of "Diamond" is "d".The last letter of "Ty" is "y".So the final answer would be "andy". Therefore the answer is "andy".
Take the last letters of each words in "Dany Hilda Butch Mahesh" and concatenate them.,The last letter of "Dany" is "y".The last letter of "Hilda" is "a".The last letter of "Butch" is "h".The last letter of "Mahesh" is "h".So the final answer is "yahh". Therefore the answer is "yahh".
Take the last letters of each words in "Amanda Geoff Belinda Gaurav" and concatenate them.,The last letter of "Amanda" is "a".The last letter of "Geoff" is "f".The last letter of "Belinda" is "a".The last letter of "Gaurav" is "v".So the final answer is "afav". Therefore the answer is "afav".
Take the last letters of each words in "Leanne Lulu Lopez Jp" and concatenate them.,The last letter of "Leanne" is "e".The last letter of "Lulu" is "u".The last letter of "Lopez" is "z".The last letter of "Jp" is "p".So the final answer is "euzp". Therefore the answer is "euzp".
Take the last letters of each words in "Daphne Lola Joanna Sheena" and concatenate them.,The last letter of "Daphne" is "e".The last letter of "Lola" is "a".The last letter of "Joanna" is "a".The last letter of "Sheena" is "a".So the final answer would be "eaaa". Therefore the answer is "eaaa".
Take the last letters of each words in "Dusty Yanet Hortencia Lili" and concatenate them.,The last letter of the first word is "y".The last letter of the second word is "t".The last letter of the third word is "a".The last letter of the fourth word is "i".So the final answer is "ytai". Therefore the answer is "ytai".
Take the last letters of each words in "Rohan Antoinette Nikki Aida" and concatenate them.,The last letter of "Rohan" is "n".The last letter of "Antoinette" is "e".The last letter of "Nikki" is "i".The last letter of "Aida" is "a".So the final answer would be "neia". Therefore the answer is "neia".
Take the last letters of each words in "Courtney Ann John Fer" and concatenate them.,The last letter of the first word is "y".The last letter of the second word is "n".The last letter of the third word is "n".The last letter of the fourth word is "r".So the final answer is "ynnr". Therefore the answer is "ynnr".
Take the last letters of each words in "Neil Dani Eddie Marcelino" and concatenate them.,The last letter of "Neil" is "l".The last letter of "Dani" is "i".The last letter of "Eddie" is "e".The last letter of "Marcelino" is "o".So the final answer is "l i e o". Therefore the answer is "lieo".
Take the last letters of each words in "Pauline Kerry Jeannette Hope" and concatenate them.,The last letter of "Pauline" is "e".The last letter of "Kerry" is "y".The last letter of "Jeannette" is "e".The last letter of "Hope" is "e".So the final answer is "eyee". Therefore the answer is "eyee".
Take the last letters of each words in "Miriam Brandy Bertha Renato" and concatenate them.,The last letter of "Miriam" is "m".The last letter of "Brandy" is "y".The last letter of "Bertha" is "a".The last letter of "Renato" is "o".So the final answer would be "myao". Therefore the answer is "myao".
Take the last letters of each words in "Gabi Dante Rafa Tricia" and concatenate them.,The last letter of the first word is "i".The last letter of the second word is "e".The last letter of the third word is "a".The last letter of the fourth word is "a".So the final answer is "ieaa". Therefore the answer is "ieaa".
Take the last letters of each words in "Star Jude Rosemarie Raquel" and concatenate them.,The last letter of "Star" is "r".The last letter of "Jude" is "e".The last letter of "Rosemarie" is "e".The last letter of "Raquel" is "l".So the final answer would be "reel". Therefore the answer is "reel".
Take the last letters of each words in "Fred Nolan Johnathan Carson" and concatenate them.,The last letter of "Fred" is "d".The last letter of "Nolan" is "n".The last letter of "Johnathan" is "n".The last letter of "Carson" is "n".So the final answer is "dnnn". Therefore the answer is "dnnn".
Take the last letters of each words in "Efrain Rickey Jonathan Kelli" and concatenate them.,The last letter of "Efrain" is "n".The last letter of "Rickey" is "y".The last letter of "Jonathan" is "n".The last letter of "Kelli" is "i".If we put all these letters together we get "nyni". Therefore the answer is "nyni".
Take the last letters of each words in "Charity Svetlana Jamie Jose A" and concatenate them.,The last letter of "Charity" is "y".The last letter of "Svetlana" is "a".The last letter of "Jamie" is "e".The last letter of "Jose" is "e".The last letter of "A" is "A".So the final answer is "yaeA". Therefore the answer is "yaeA".
Take the last letters of each words in "Debi Raymond Luis Federico" and concatenate them.,The last letter of "Debi" is "i".The last letter of "Raymond" is "d".The last letter of "Luis" is "s".The last letter of "Federico" is "o".So the final answer would be "idso". Therefore the answer is "idso".
Take the last letters of each words in "Ubaldo Katrina Francis Lynn" and concatenate them.,The last letter of "Ubaldo" is "o".The last letter of "Katrina" is "a".The last letter of "Francis" is "s".The last letter of "Lynn" is "n".So the final answer is "oasn". Therefore the answer is "oasn".
Take the last letters of each words in "Eugenio Moises Marion Kirk" and concatenate them.,The last letter of "Eugenio" is "o".The last letter of "Moises" is "s".The last letter of "Marion" is "n".The last letter of "Kirk" is "k".So the final answer would be "osnk". Therefore the answer is "osnk".
Take the last letters of each words in "Selene Felix Milton Yessica" and concatenate them.,The last letter of "Selene" is "e".The last letter of "Felix" is "x".The last letter of "Milton" is "n".The last letter of "Yessica" is "a".So we can concatenate these letters to get "exna". Therefore the answer is "exna".
Take the last letters of each words in "Arturo Dominick Christa Myles" and concatenate them.,The last letter of "Arturo" is "o".The last letter of "Dominick" is "k".The last letter of "Christa" is "a".The last letter of "Myles" is "s".So the final answer is "okas". Therefore the answer is "okas".
Take the last letters of each words in "Missy Erin Lorna Lenny" and concatenate them.,The last letter of "Missy" is "y".The last letter of "Erin" is "n".The last letter of "Lorna" is "a".The last letter of "Lenny" is "y".So the final answer is "ynay". Therefore the answer is "ynay".
Take the last letters of each words in "Chuy Shane Jaden Maynor" and concatenate them.,The last letter of "Chuy" is "y".The last letter of "Shane" is "e".The last letter of "Jaden" is "n".The last letter of "Maynor" is "r".So the final answer is "yenr". Therefore the answer is "yenr".
Take the last letters of each words in "Estrella Madison Paco Rj" and concatenate them.,The last letter of "Estrella" is "a".The last letter of "Madison" is "n".The last letter of "Paco" is "o".The last letter of "Rj" is "j".So the final answer is "anoj". Therefore the answer is "anoj".
Take the last letters of each words in "Cristian Nik Gwen Josiah" and concatenate them.,The last letter of "Cristian" is "n". The last letter of "Nik" is "k". The last letter of "Gwen" is "n". The last letter of "Josiah" is "h". So the final answer is "nknh". Therefore the answer is "nknh".
Take the last letters of each words in "Kristi Eduardo Angelo Clare" and concatenate them.,The last letter of "Kristi" is "i".The last letter of "Eduardo" is "o".The last letter of "Angelo" is "o".The last letter of "Clare" is "e".So the final answer is "iooe". Therefore the answer is "iooe".
Take the last letters of each words in "Cristina Saad Bridget Katie" and concatenate them.,The last letter of "Cristina" is "a".The last letter of "Saad" is "d".The last letter of "Bridget" is "t".The last letter of "Katie" is "e".So the final answer would be "adte". Therefore the answer is "adte".
Take the last letters of each words in "Carolyn Sasha Mercy Keri" and concatenate them.,The last letter of "Carolyn" is "n".The last letter of "Sasha" is "a".The last letter of "Mercy" is "y".The last letter of "Keri" is "i".So the final answer would be "nayi". Therefore the answer is "nayi".
Take the last letters of each words in "Efren Rex Marilyn Emerson" and concatenate them.,The last letter of "Efren" is "n".The last letter of "Rex" is "x".The last letter of "Marilyn" is "n".The last letter of "Emerson" is "n".If we put all these letters together we get "nxnn". Therefore the answer is "nxnn".
Take the last letters of each words in "Gabby Reese Leah Celia" and concatenate them.,The last letter of "Gabby" is "y".The last letter of "Reese" is "e".The last letter of "Leah" is "h".The last letter of "Celia" is "a".So the final answer is "yeha". Therefore the answer is "yeha".
Take the last letters of each words in "Drew Jhon Jayden Cliff" and concatenate them.,The last letter of "Drew" is "w".The last letter of "Jhon" is "n".The last letter of "Jayden" is "n".The last letter of "Cliff" is "f".So the final answer is "wnnf". Therefore the answer is wnnf.
Take the last letters of each words in "Letty Aimee Elvia Ted" and concatenate them.,The last letter of "Letty" is "y".The last letter of "Aimee" is "e".The last letter of "Elvia" is "a".The last letter of "Ted" is "d".So the final answer is "y-e-a-d". Therefore the answer is "yead".
Take the last letters of each words in "Liliana Quincy Bart Makayla" and concatenate them.,The last letter of "Liliana" is "a".The last letter of "Quincy" is "y".The last letter of "Bart" is "t".The last letter of "Makayla" is "a".So the final answer is "ayta". Therefore the answer is "ayta".
Take the last letters of each words in "Margarita Anabel Shaun Celina" and concatenate them.,The last letter of "Margarita" is "a".The last letter of "Anabel" is "l".The last letter of "Shaun" is "n".The last letter of "Celina" is "a".So the final answer would be "alna". Therefore the answer is "alna".
Take the last letters of each words in "Nicky Eden James Matt" and concatenate them.,The last letter of "Nicky" is "y".The last letter of "Eden" is "n".The last letter of "James" is "s".The last letter of "Matt" is "t".So the final answer is "ynst". Therefore the answer is "ynst".
Take the last letters of each words in "Niki Graham Vernon Beau" and concatenate them.,The last letter of "Niki" is "i".The last letter of "Graham" is "m".The last letter of "Vernon" is "n".The last letter of "Beau" is "u".So the final answer would be "imnu". Therefore the answer is "imnu".
Take the last letters of each words in "Prince Rene Vishal Patrick" and concatenate them.,The last letter of "Prince" is "e". The last letter of "Rene" is "e". The last letter of "Vishal" is "l". The last letter of "Patrick" is "k". If we put all these letters together we get "eelk". Therefore the answer is "eelk".
Take the last letters of each words in "Elle Alex Irma Stephan" and concatenate them.,The last letter of "Elle" is "e".The last letter of "Alex" is "x".The last letter of "Irma" is "a".The last letter of "Stephan" is "n".So the final answer is "exan". Therefore the answer is "exan".
Take the last letters of each words in "Marcos Kerri Fabio Stephen" and concatenate them.,The last letter of "Marcos" is "s".The last letter of "Kerri" is "i".The last letter of "Fabio" is "o".The last letter of "Stephen" is "n".So the final answer would be "sion". Therefore the answer is "sion".
Take the last letters of each words in "Rashad Savannah Flavio Bert" and concatenate them.,The last letter of "Rashad" is "d".The last letter of "Savannah" is "h".The last letter of "Flavio" is "o".The last letter of "Bert" is "t".So the final answer would be "dhot". Therefore the answer is "dhot".
Take the last letters of each words in "Bernie Melina Kelsey Rusty" and concatenate them.,The last letter of the first word is "e".The last letter of the second word is "a".The last letter of the third word is "y".The last letter of the fourth word is "y".So the final answer is "eayy". Therefore the answer is "eayy".
Take the last letters of each words in "Thomas Cara Nita Frances" and concatenate them.,The last letter of "Thomas" is "s". The last letter of "Cara" is "a". The last letter of "Nita" is "a". The last letter of "Frances" is "s". So the final answer would be "s-a-a-s" (without the quotation marks). Therefore the answer is "saas".
Take the last letters of each words in "Imelda Andi Mack Rigoberto" and concatenate them.,The last letter of "Imelda" is "a".The last letter of "Andi" is "i".The last letter of "Mack" is "k".The last letter of "Rigoberto" is "o".So the final answer would be "aiko". Therefore the answer is "aiko".
Take the last letters of each words in "Wilson Abbey Harold Nelly" and concatenate them.,The last letter of "Wilson" is "n".The last letter of "Abbey" is "y".The last letter of "Harold" is "d".The last letter of "Nelly" is "y".So the final answer is "nydy". Therefore the answer is "nydy".
Take the last letters of each words in "Michele Karan Abraham Ellen" and concatenate them.,The last letter of "Michele" is "e".The last letter of "Karan" is "n".The last letter of "Abraham" is "m".The last letter of "Ellen" is "n".So the final answer is "enmn". Therefore the answer is "enmn".
Take the last letters of each words in "Wilfredo Abby Karthik Perry" and concatenate them.,The last letter of "Wilfredo" is "o".The last letter of "Abby" is "y".The last letter of "Karthik" is "k".The last letter of "Perry" is "y".So the final answer is "oyky". Therefore the answer is "oyky".
